"Edit this item","Uredi element"
"Edit this item inline","Uredi element znotraj"
"Restore this item from the Trash","Obnovi iz smeti"
"Move this item to the Trash","Premakni v smeti"
"Delete this item permanently","Nepreklicno izbriši"
"Preview &#8220;%s&#8221;","Predoglej &#8220;%s&#8221;"
"Y/m/d g:i:s A","Y/m/d G:i:s"
"Missed schedule","Zamujen načrt"
"Last Modified","Nazadnje Spremenjeno"
"Bulk Edit","Množično Urejanje"
"&mdash; No Change &mdash;","&mdash; Brez sprememb &mdash;"
"[more]","[več]"
"[less]","[manj]"
"Parent","Starš"
"Main Page (no parent)","Glavna stran (brez nadstrani)"
"Order","Vrstni red"
"Default Template","Privzeta predloga"
"Allow","Dovoli"
"Do not allow","Ne dovoli"
"Allow Comments","Dovoli komentarje"
"Allow Pings","Dovoli obvestila"
"Sticky","Pripeto"
"Not Sticky","Ni Pripeto"
"Make this post sticky","Pripni ta prispevek"
"Featured","V ospredju"
"Newest","Najnovejši"
"Recently Updated","Nedavno obnovljene"
"No themes match your request.","Nobena tema se ne ujema z vašo zahtevo."
"This theme is already installed and is up to date","Tema je že nameščena in je ažurena"
"Installed","Nameščeno"
"Preview %s","Predogled %s"
"&larr; Close","&larr; Zapri"
"Install","Namesti"
"You only have one theme enabled for this site right now. Visit the Network Admin to <a href=\"%s\">enable</a> or <a href=\"%s\">install</a> more themes.","Zaenkrat je vklopljena samo ena tema za to spletišče. Obiščite Omrežno Administracijo za <a href=\"%s\">vklop</a> ali <a href=\"%s\">namesitetv</a>dodatnih tem."
"You only have one theme enabled for this site right now. Visit the Network Admin to <a href=\"%s\">enable</a> more themes.","Trenutno imate vključeno samo eno temo za to spletišče. Obiščite Omrežno Administracijo za <a href=\"%s\">vklop</a> več tem."
"You only have one theme installed right now. Live a little! You can choose from over 1,000 free themes in the WordPress.org Theme Directory at any time: just click on the <a href=\"%s\">Install Themes</a> tab above.","Trenutno je nameščena ena tema. Lahko izbirate med več 1,000 brezplačnimi temami na WordPress.org Theme Directory. Samo kliknite na zavihek <a href=\"%s\">Namesti Teme</a> zagoraj."
"Only the current theme is available to you. Contact the %s administrator for information about accessing additional themes.","Na voljo vam je samo trenutna tema. Kontaktirajte %s administratorja za informacije o dodatnih temah."
"Activate &#8220;%s&#8221;","Vključi &#8220;%s&#8221;"
"Live Preview","Živi Predogled"
"You are about to delete this theme '%s'\n  'Cancel' to stop, 'OK' to delete.","Pobrisana bo ta tema  '%s'\n , kliknite 'Prekini' za prekinitev, 'OK' za izbris."
"This <a href=\"%s\">child theme</a> requires its parent theme, %s.","Ta <a href=\"%s\">otroška tema</a> potrebuje starševsko temo, %s."
"Invalid Data provided.","Napačni podatki."
"Could not access filesystem.","Dostop do datotečnega sistema ni mogoč."
"Filesystem error.","Napaka datotečnega sistema."
"Unable to locate WordPress Root directory.","Ne morem locirati WordPress korenskega direktorija."
"Unable to locate WordPress Content directory (wp-content).","Mape vsebine WordPress (wp-content) ne najdem."
"Unable to locate WordPress Plugin directory.","Mape WordPress Plugin (za vtičnike) ne najdem."
"Unable to locate WordPress Theme directory.","Mape WordPress Theme (za teme) ne najdem."
"Unable to locate needed folder (%s).","Ne morem locirati potrebnega direktorija (%s)."
"Download failed.","Prenos neuspešen."
"Installing the latest version&#8230;","Nameščam zadnjo različico"
"Destination folder already exists.","Ciljni direktorij že obstaja."
"Could not create directory.","Ne morem ustvariti direktorija."
"The package could not be installed.","Tega paketa ni bilo mogoče namestiti."
"Enabling Maintenance mode&#8230;","Vklapljam vzdrževalni način"
"Disabling Maintenance mode&#8230;","Izlapljam vzdrževalni način&#8230;"
"The plugin contains no files.","Vtičnik ne vsebuje nobene datoteke."
"The plugin is at the latest version.","Vtičnik je nadgrajen na najnovejšo različico."
"Update package not available.","Posodobitveni paket ne obstaja."
"Downloading update from <span class=\"code\">%s</span>&#8230;","Nalagam posodobitev iz <span class=\"code\">%s</span>&#8230;"
"Unpacking the update&#8230;","Poteka odpakiranje posodobitve"
"Removing the old version of the plugin&#8230;","Odstranjujem staro različico vtičnika"
"Could not remove the old plugin.","Stare različice vtičnika ni bilo mogoče odstraniti."
"Plugin update failed.","Posodobitev vtičnika ni uspela."
"Plugin updated successfully.","Posodobitev vtičnika uspešna."
"Install package not available.","Namestitvenega paketa ni na razpolago."
"Downloading install package from <span class=\"code\">%s</span>&#8230;","Nalagam namestitev iz <span class=\"code\">%s</span>&#8230;"
"Unpacking the package&#8230;","Razpakiranje poteka&#8230;"
"Installing the plugin&#8230;","Nameščam vtičnik&#8230;"
"Plugin install failed.","Namestitev vtičnika spodletela."
"Plugin installed successfully.","Vtičnik uspešni nameščen."
"No valid plugins were found.","Ne najdem veljavnih vtičnikov."
"The theme is at the latest version.","To je na najnovejša različica teme."
"Removing the old version of the theme&#8230;","Odstranjujem staro različico teme&#8230;"
"Could not remove the old theme.","Stare teme ni možno odstraniti."
"Theme update failed.","Posodobitev teme ni uspela."
"Theme updated successfully.","Tema uspešno nadgrajena."
"Installing the theme&#8230;","Nameščam temo&#8230;"
"Theme install failed.","Nameščanje teme spodletelo."
"Theme installed successfully.","Tema uspešno nadgrajena."
"Successfully installed the theme <strong>%s %s</strong>.","Uspešno nameščena tema <strong>%s %s</strong>."
"This theme requires a parent theme. Checking if it is installed&#8230;","Ta tema potrebuje starševsko temo. Preverjam, če je nameščena&#8230;"
"Preparing to install <strong>%s %s</strong>&#8230;","Pripravljam namestitev <strong>%s %s</strong>&#8230;"
"The parent theme, <strong>%s %s</strong>, is currently installed.","Starševska tema, <strong>%s %s</strong>, je trenutno nameščena."
"Successfully installed the parent theme, <strong>%s %s</strong>.","Uspešno sem namestil starševsko temo, <strong>%s %s</strong>."
"<strong>The parent theme could not be found.</strong> You will need to install the parent theme, <strong>%s</strong>, before you can use this child theme.","<strong>Ne najdem starševske teme.</strong> Namestiti boste morali starševsko temo <strong>%s</strong>, preden boste lahko uporabljali to temo."
"The theme is missing the <code>style.css</code> stylesheet.","Tema nima slogovne datoteke <code>style.css</code>."
"The <code>style.css</code> stylesheet doesn't contain a valid theme header.","Slogovna predloga <code>style.css</code> ne vsebuje veljavne glave teme."
"The theme is missing the <code>index.php</code> file.","Tej temi manjka datoteka <code>index.php</code>."
"WordPress is at the latest version.","To je na najnovejša različica WordPress-a."
"Could not copy files.","Datotek ni bilo možno kopirati."
"Could not copy files. You may have run out of disk space.","Nisem mogel kopirati datotek. Mogoče ste napolnili vaš diskovni prostor."
"Update Plugin","Posodobi vtičnik"
"Activate Plugin","Vklopi vtičnik"
"Go to plugins page","Pojdi na stran z vtičniki"
"Return to Plugins page","Vrni se na stran z vtičniki"
"The update process is starting. This process may take a while on some hosts, so please be patient.","Proces posodobitve se začenja. Prosim za potrplenje, saj lahko traja nekaj časa."
"An error occurred while updating %s: <strong>%s</strong>.","Napaka pri posodobitvi %s: <strong>%s</strong>."
"The update of %s failed.","Posodobitev %s spodletela."
"%s updated successfully.","%s uspešno nadgrajen."
"Show Details","Pokaži podrobnosti"
"Hide Details","Skrij podrobnosti"
"All updates have been completed.","Vse posodobitve zaključene."
"Updating Plugin %s (%s2$d/%s3$d)","Poteka nadgradnja vtičnika %s (%s2$d/%s3$d)"
"Go to WordPress Updates page","Pojdi na WordPress stran z posodobitvami"
"Return to WordPress Updates","Vrni se na WordPress stran s posodobitvami"
"Updating Theme %s (%s2$d/%s3$d)","Poteka nadgradnja teme %s (%s2$d/%s3$d)"
"Go to themes page","Pojdi na stran s temami"
"Return to Themes page","Vrni se na stran s temami"
"Successfully installed the plugin <strong>%s %s</strong>.","Uspešno nameščen vtičnik <strong>%s %s</strong>."
"Activate Plugin &amp; Run Importer","Vključi vtičnik &amp; zaženi uvozik"
"Return to Importers","Vrni se na Vtičnike za uvoz"
"Return to Plugin Installer","Vrni se na namestitev vtičnikov"
"Enable this theme for all sites in this network","Omogoči temo za vsa spletišča na tem omrežju"
"Return to Theme Installer","Vrni se na namestitev tem"
"Themes page","Teme"
"Update Theme","Posodobi teme"
"Customize &#8220;%s&#8221;","Prikroji &#8220;%s&#8221;"
"Please select a file","Izberi datoteko"
"No matching users were found.","Noben uporabnik ni bil najden."
"Change role to&hellip;","Spremeni vlogo v&hellip;"
"Change","Spremeni"
"Role","Vloga"
"View posts by this author","Poglej prispevke tega avtorja"
"You are using an insecure browser!","Uporabljate nevaren brskalnik!"
"Your browser is out of date!","Vaš brskalnik je zastarel!"
"Right Now","Trenutno"
"Incoming Links","Prihajajoče povezave"
"Recent Drafts","Zadnji osnutki"
"http://planet.wordpress.org/","http://sl.wordpress.org/"
"http://planet.wordpress.org/feed/","http://sl.wordpress.org/feed/"
"Other WordPress News","Novice iz WordPress Slovenija"
"View all","Poglej vse"
"Configure","Nastavitve"
"Theme <span class=\"b\">%s</span> with <span class=\"b\"><a href=\"widgets.php\">%s Widget</a></span>","Tema <span class=\"b\">%s</span> z <span class=\"b\"><a href=\"widgets.php\">%s Gradniki</a></span>"
"Theme <span class=\"b\">%s</span> with <span class=\"b\"><a href=\"widgets.php\">%s Widgets</a></span>","Tema <span class=\"b\">%s</span> z <span class=\"b\"><a href=\"widgets.php\">%s Gradniki</a></span>"
"Theme <span class=\"b\">%s</span> with <span class=\"b\">%s Widget</span>","Tema <span class=\"b\">%s</span> z <span class=\"b\">%s. gradnikom</span>"
"Theme <span class=\"b\">%s</span> with <span class=\"b\">%s Widgets</span>","Tema <span class=\"b\">%s</span> z <span class=\"b\">%s. gradnikoma</span>"
"Theme <span class=\"b\"><a href=\"themes.php\">%s</a></span>","Tema <span class=\"b\"><a href=\"themes.php\">%s</a></span>"
"Theme <span class=\"b\">%s</span>","Tema <span class=\"b\">%s</span>"
"Your site is asking search engines not to index its content","Vaše spletišče sporoča iskalnikom naj ne indeksirajo vsebine"
"Search Engines Discouraged","Iskalniki se odvračajo"
"Create a New Site","Ustvari novo Spletišče"
"Create a New User","Ustvari novega uporabnika"
"%s user","%s uporabnik"
"%s users","%s uporabnika"
"%s site","je %s spletišče"
"%s sites","sta %s spletišča"
"You have %s and %s.","Trenutno %s in %s."
"Search Users","Išči uporabnike"
"Search Sites","Išči Spletišča"
"Post published. <a href=\"%s\">View post</a> | <a href=\"%s\">Edit post</a>","Prispevek objavljen. <a href=\"%s\">Poglej prispevek</a> | <a href=\"%s\">Uredi prispevek</a>"
"Post submitted. <a href=\"%s\">Preview post</a> | <a href=\"%s\">Edit post</a>","Prispevek predložen. <a href=\"%s\">Predogled prispevka</a> | <a href=\"%s\">Uredi prispevek</a>"
"Draft saved. <a href=\"%s\">Preview post</a> | <a href=\"%s\">Edit post</a>","Osnutek shranjen. <a href=\"%s\">Predoglej prispevek</a> | <a href=\"%s\">Uredi prispevek</a>"
"You can also try %s, easy blogging from anywhere on the Web.","Poskusite lahko tudi %s, enostavno spletnikovanje od kjerkoli na spletu."
"Press This","Pritisni to"
"Tags (separate with commas)","Značke (razdeli z vejico)"
"Submit for Review","Pošlji uredniku"
"Reset","Ponastavi"
"There are no drafts at the moment","Trenutno ni osnutkov"
"From %s on %s%s","Napisal/-a %s na %s%s"
"[Pending]","[Na čakanju]"
"This dashboard widget queries <a href=\"http://blogsearch.google.com/\">Google Blog Search</a> so that when another blog links to your site it will show up here. It has found no incoming links&hellip; yet. It&#8217;s okay &#8212; there is no rush.","Ta gradnik nadzorne plošče povprašuje <a href=\"http://blogsearch.google.com/\">Google Blog Search</a> tako, da če se kakšen drugi spletnik poveže na vašo spletno stran, ga bo prikazal tukaj. Zaenkrat ni še našel prihajajočih povezav."
"Somebody","Nekdo"
"%s linked here <a href=\"%s\">saying</a>, \"%s\"","%s povezan <a href=\"%s\">pravi</a>, \"%s\""
"%s linked here saying, \"%s\"","%s povezan pravi, \"%s\""
"%s linked here <a href=\"%s\">saying</a>, \"%s\" on %s","%s je ustvaril povezavo ter <a href=\"%s\">pravi</a>, \"%s\" na %s"
"%s linked here saying, \"%s\" on %s","%s je ustvaril povezavo ter pravi, \"%s\" na %s"
"Most Popular","Najbolj priljubljen"
"Newest Plugins","Najnovejši"
"Loading&#8230;","Nalaganje &#8230;"
"This widget requires JavaScript.","Gradnik zahteva JavaScript."
"Storage Space","Prostor"
"<a href=\"%s\" title=\"Manage Uploads\" class=\"musublink\">%sMB</a>","<a href=\"%s\" title=\"Upravljaj Naložene Datoteke\" class=\"musublink\">%sMB</a>"
"Space Allowed","Dovoljen prostor"
"<a href=\"%s\" title=\"Manage Uploads\" class=\"musublink\">%sMB (%s%s%)</a>","<a href=\"%s\" title=\"Upravljaj naloženo\" class=\"musublink\">%sMB (%s%s%)</a>"
"Space Used","Prostor Uporabljen"
"It looks like you're using an insecure version of <a href='%s'>%s</a>. Using an outdated browser makes your computer unsafe. For the best WordPress experience, please update your browser.","Zgleda, kot da uporabljate nevarno različico brskalnika <a href='%s'>%s</a>. Uporaba zastarelega brskalnika naredi vaš računalnik ranljiv. Za najboljšo izkušnjo z WordPress-om posodobite vaš brskalnik."
"Select comment","Izberi komentar"
"Y/m/d \\a\\t g:i A","Y/m/d \\o\\b G.i"
"Submitted on <a href=\"%s\">%s at %s</a>","Poslano <a href=\"%s\">%s ob %s</a>"
"In reply to <a href=\"%s\">%s</a>.","Odgovor na <a href=\"%s\">%s</a>."
"Unapprove this comment","Zavrni komentar"
"Approve this comment","Odobri komentar"
"Mark this comment as spam","Označi komentar kot neželen"
"Move this comment to the trash","Premakni komentar v smeti"
"Quick Edit","Hitro Urejanje"
"Quick&nbsp;Edit","Hitro&nbsp;urejanje"
"Reply to this comment","Odgovori na ta komentar"
"Y/m/d \\a\\t g:ia","Y/m/d \\o\\b G.i"
"Changing to %s","Spreminjam na %s"
"Found %s","Najdeno %s"
"FTP hostname is required","Potrebno je vnesti FTP ime strežnika"
"FTP username is required","Potrebno je vnesti FTP uporabniško ime"
"FTP password is required","Potrebno je vnesti FTP geslo"
"Failed to connect to FTP Server %s:%s","Napaka pri povezavi na FTP strežnik %s:%s"
"Username/Password incorrect for %s","Napačno uporabniško ime ali geslo za %s"
"The ssh2 PHP extension is not available","PHP dodateh ssh2 ni na voljo"
"The ssh2 PHP extension is available, however, we require the PHP5 function <code>stream_get_contents()</code>","Ssh2 PHP je navoljo, vendar zahteva PHP5 funkcijo <code>stream_get_contents()</code>"
"SSH2 hostname is required","Potrebno je vnesti SSH2 ime strežnika"
"SSH2 username is required","Potrebno je vnesti SSH2 uporabniško ime"
"SSH2 password is required","Potrebno je vnesti SSH2 geslo"
"Failed to connect to SSH2 Server %s:%s","Napaka pri povezavi na SSH2 strežnik %s:%s"
"Public and Private keys incorrect for %s","Javni in zasebni ključ napačen za %s"
"Unable to perform command: %s","Ne morem izvesti ukaza: %s"
"No links found.","Ni povezav."
"Delete","Izbriši"
"View all categories","Poglej vse kategorije"
"Relationship","Odnos"
"Visible","Vidno"
"Rating","Ocena"
"Select %s","Izberi %s"
"Edit &#8220;%s&#8221;","Uredi &#8220;%s&#8221;"
"You are about to delete this link '%s'\n  'Cancel' to stop, 'OK' to delete.","Izbrisali boste to povezavo '%s'\n  Izberite 'Prekliči' za preklic, 'V redu' za izbris."
"Visit %s","Obišči %s"
"Show all dates","Prikaži vse datume"
"List View","Pogled seznama"
"Excerpt View","Pogled izvlečkov"
"%s pending","na čakanju: %s"
"Go to the first page","Pojdi na prvo stran"
"Go to the previous page","Pojdi na prejšnjo stran"
"Current page","Trenutna stran"
"%s of %s","%s od %s"
"Go to the next page","Pojdi na naslednjo stran"
"Go to the last page","Pojdi na zadnjo stran"
"Unattached <span class=\"count\">(%s)</span>","Nepriložena <span class=\"count\">(%s)</span>"
"Attach to a post","Pripni na prispevek"
"Scan for lost attachments","Preglej za osamele priponke"
"No media attachments found.","Ne najdem medijskih priponk."
"File","Datoteka"
"Uploaded to","Naloženo na"
"Date","Datum"
"Unpublished","Neobjavljeno"
"%s from now","čez %s"
"(Unattached)","(Nepripeto)"
"Attach","Pripni"
"View &#8220;%s&#8221;","Poglej &#8220;%s&#8221;"
"View","Poglej"
"No sites found.","Ne najdem nobenega spletišča."
"Mark as Spam","Označi kot Neželen"
"Domain","Domena"
"Last Updated","Zadnjič posodobljeno"
"Registered","Registrirano"
"Archived","Arhivirano"
"Deleted","Izbrisano"
"Mature","Odrasla"
"You are about to activate the site %s","Spletišče %s boste aktivirali"
"You are about to deactivate the site %s","Spletišče %s boste deaktivirali"
"You are about to unarchive the site %s.","Spletišče %s boste potegnili iz arhiva."
"Unarchive","Potegni iz Arhiva"
"You are about to archive the site %s.","Spletišče %s boste arhivirali."
"Archive","Arhiv"
"You are about to unspam the site %s.","Spletišče %s boste označili kot ni nezaželeno."
"You are about to mark the site %s as spam.","Spletišče %s boste označili kot nezaželeno."
"You are about to delete the site %s.","Spletišče %s boste izbrisali."
"Visit","Obišči"
"Never","Nikoli"
"Only showing first 5 users.","Prikazujem samo prvih 5 uporabnikov."
"More","Več"
"No themes found.","Ne najdem tem."
"You do not appear to have any themes available at this time.","Zgleda, da trenutno nimate nobene razpoložljive teme."
"Theme","Teme"
"Enabled <span class=\"count\">(%s)</span>","Omogočena <span class=\"count\">(%s)</span>"
"Disabled <span class=\"count\">(%s)</span>","Onemogočena <span class=\"count\">(%s)</span>"
"Update Available <span class=\"count\">(%s)</span>","Posodobitvi na voljo <span class=\"count\">(%s)</span>"
"Broken <span class=\"count\">(%s)</span>","Pokvarjena <span class=\"count\">(%s)</span>"
"Enable","Omogoči"
"Network Enable","Omogoči na Omrežju"
"Disable","Onemogoči"
"Network Disable","Onemogoči Omrežno"
"Enable this theme","Omogoči to temo"
"Disable this theme","Onemogoči to temo"
"Open this theme in the Theme Editor","Odpri to datoteko v urejevalniku tem"
"Delete this theme","Izbriši to temo"
"Broken Theme:","Pokvarjena tema:"
"By %s","Avtor: %s"
"Visit theme homepage","Obišči spletno stran teme"
"Visit Theme Site","Obišči spletno stran teme"
"No users found.","Noben uporabnik ni bil najden."
"Super Admin <span class=\"count\">(%s)</span>","Super Administrator <span class=\"count\">(%s)</span>"
"Super Admins <span class=\"count\">(%s)</span>","Super Administratorja <span class=\"count\">(%s)</span>"
"Search Results","Rezultati iskanja"
"Popular","Popularni"
"Favorites","Priljubljene"
"Try again","Ponovno poskusi"
"No plugins match your request.","Noben vtičnik se ne ujema z vašo zahtevo."
"More information about %s","Več informacij o %s"
"Details","Podrobnosti"
"Install %s","Namesti %s"
"Install Now","Namesti"
"Update to version %s","Posodobitev na različico %s"
"Update Now","Posodobi"
"This plugin is already installed and is up to date","Vtičnik je že nameščen in je ažuren"
"(based on %s rating)","(na podlagi %s ocene)"
"(based on %s ratings)","(na podlagi %s ocen)"
"No plugins found.","Ne najdem vtičnikov."
"You do not appear to have any plugins available at this time.","Zgleda, da trenutno nimate nobenega razpoložljivega vtičnika."
"Welcome to WordPress %s","Dobrodošli na Wordpress %s"
"Thank you for updating to the latest version! WordPress %s is more polished and enjoyable than ever before. We hope you like it.","Hvala ker ste nadgradili na najnovejšo različico! WordPress %s je boljši kot kadarkoli prej. Upamo, da vam bo všeč."
"Version %s","Različica %s"
"What&#8217;s New","Kaj je novega"
"Credits","Zasluge"
"Freedoms","Svobode"
"New Media Manager","Nov Urejevalnik Medijev"
"Beautiful Interface","Čudovit vmesnik"
"Adding media has been streamlined with an all-new experience, making it a breeze to upload files and place them into your posts.","Dodajanje medijev je bilo poenostavljeno s popolnoma novo izkušnjo. Sedaj je nalaganje in vstavljanje datotek na mesto hitro kot nikoli prej."
"Picturesque Galleries","Slikovite galerije"
"Creating image galleries is faster with drag and drop reordering, inline caption editing, and simplified controls for layout.","Ustvarjanje slikovnih galerij je hitrejše z urejanjem prek potega miške, medvrstičnim urejevalnikom naslovov in poenostavljenim kontrolam za razporeditev."
"New Default Theme","Nova privzeta tema"
"Introducing Twenty Twelve","Predstavljamo Twenty Twelve"
"The newest default theme for WordPress is simple, flexible, and elegant.","Najnovejša privzeta tema za WordPress je enostavna, fleksibilna in elegantna."
"What makes it really shine are the design details, like the gorgeous Open Sans typeface and a fully responsive design that looks great on any device.","Kar jo naredi zares sijočo so podrobnosti v oblikovanju, kot čudovita Open Sans pisava in popolnoma odzivna oblika, katera je popolna na vsaki napravi."
"Naturally, Twenty Twelve supports all the theme features you’ve come to know and love, but it is also designed to be as great for a website as it is for a blog.","Seveda podpira Twenty Twelve vse funkcionalnosti katerih ste navajeni, namenjena je pa tudi da se popolnoma prilega tako spletnim stranem kot blog-om."
"Retina Ready","Pripravljen na Retino"
"So Sharp You Can&#8217;t See the Pixels","Tako ostro, da ne vidite pik."
"The WordPress dashboard now looks beautiful on high-resolution screens like those found on the iPad, Kindle Fire HD, Nexus 10, and MacBook Pro with Retina Display. Icons and other visual elements are crystal clear and full of detail.","WordPress Nadzorna plošča je sedaj čudovita na visoko ločljivih zaslonih kot IPad, Kindle Fire HD, Nexus 10 in MacBook Pro z Retina zaslonom. Ikone in drugi elementi so kristalno čisti in polni podrobnosti."
"Smoother Experience","Boljša Izkušnja"
"Better Accessibility","Boljša Dostopnost"
"WordPress supports more usage modes than ever before. Screenreaders, touch devices, and mouseless workflows all have improved ease of use and accessibility.","WordPress podpira več načinov kot kadarkoli prej. Bralniki zaslonov, naprave na dotik in upravljanje  brez miške so vsi izboljšali uporabnost in dostopnost."
"More Polish","Bolj polirano"
"A number of screens and controls have been refined. For example, a new color picker makes it easier for you to choose that perfect shade of blue.","Več pogledov in kontrol je prečiščenih. Na primer novi izbirnik barve vam omogoča izbiro tistega popolnega odtenka modre."
"Under the Hood","Pod Pokrovom"
"Meta Query Additions","Poizvedbe na Meta podatke"
"The <code>WP_Comment_Query</code> and <code>WP_User_Query</code> classes now support meta queries just like <code>WP_Query.</code> Meta queries now support querying for objects without a particular meta key.","Razreda <code>WP_Comment_Query</code> in <code>WP_User_Query</code> sedaj podpirata meta poizvedbe tako kot <code>WP_Query.</code> Meta poizvedbe sedaj podpirajo poizvedbe na objekte brez določenega ključa."
"Post Objects","Objekti Prispevkov"
"Post objects are now instances of a <code>WP_Post</code> class, which improves performance by loading selected properties on demand.","Objekti prispevkov so sedaj primerki <code>WP_Post</code>, kar izboljša zmogljivost, saj se lastnosti nalagajo le ob zahtevi."
"Image Editing API","API za Urejanje slik"
"The <code>WP_Image_Editor</code> class abstracts image editing functionality such as cropping and scaling, and uses ImageMagick when available.","Razred <code>WP_Image_Editor</code> abstrahira urejanje slik kot rezanje in povečanje, ter uporablja ImageMagic kadar lahko."
"Multisite Improvements","Izboljšanje za Multisite"
"<code>switch_to_blog()</code> is now significantly faster and more reliable.","<code>switch_to_blog()</code> je sedaj veliko hitrejši in bolj zanesljiv."
"The <a href=\"%s\">WordPress API</a> is now always enabled, and supports fetching users, editing profiles, managing post revisions, and searching posts.","<a href=\"%s\">WordPress API</a> je sedaj vedno vljučen in podpira poteg uporabnikov, urejanje profilov, urejanje prispevkov in iskanje prispevkov."
"External Libraries","Zunanje knjižnice"
"WordPress now includes the <a href=\"%s\">Underscore</a> and <a href=\"%s\">Backbone</a> JavaScript libraries. TinyMCE, jQuery, jQuery UI, and SimplePie have all been updated to the latest versions.","WordPress sedaj vključuje JavaScript knjižnice <a href=\"%s\">Underscore</a> in <a href=\"%s\">Backbone</a>. TinyMCE, jQuery, jQuery UI, in SimplePie so vsi bili posodobljeni na najnovejšo različico."
"Return to Updates","Nazaj na Posodobitve"
"Return to Dashboard &rarr; Updates","Vrni se na Nadzorno ploščo &rarr; Posodobitve"
"Go to Dashboard &rarr; Home","Vrni se na Nadzorno ploščo &rarr; Domov"
"Go to Dashboard","Pojdi na Delovno mizo"
"Maintenance Release","Različica Vzdrževalnih Posodobitev"
"Maintenance Releases","Različici Vzdrževalnih Posodobitev"
"Security Release","Različica Varnostnih Posodobitev"
"Security Releases","Različici Varnostnih Posodobitev"
"Maintenance and Security Release","Različica Varnostnih in Vzdrževalnih Posodobitev"
"Maintenance and Security Releases","Različici Varnostnih in Vzdrževalnih Posodobitev"
"<strong>Version %s</strong> addressed a security issue.","<strong>Različica %s</strong> je odpravila varnostne težave."
"<strong>Version %s</strong> addressed some security issues.","<strong>Različica %s</strong> je odpravila varnostne težave."
"<strong>Version %s</strong> addressed %s bug.","<strong>Različica %s</strong> je odpravila %s hrošč."
"<strong>Version %s</strong> addressed %s bugs.","<strong>Različica %s</strong> je odpravila %s hrošča."
"<strong>Version %s</strong> addressed a security issue and fixed %s bug.","<strong>Različica %s</strong> je odpravila varnostno težavo in %s hrošč."
"<strong>Version %s</strong> addressed a security issue and fixed %s bugs.","<strong>Različica %s</strong> je odpravila varnostno težavo in %s hrošča."
"<strong>Version %s</strong> addressed some security issues and fixed %s bug.","<strong>Različica %s</strong> je odpravila nekaj varnostnih težav in %s hrošč."
"<strong>Version %s</strong> addressed some security issues and fixed %s bugs.","<strong>Različica %s</strong> je odpravila nekaj varnostnih težav in %s hrošča."
"For more information, see <a href=\"%s\">the release notes</a>.","Za več informacij, si oglejte <a href=\"%s\">zapisnik izida</a>."
"Thank you for creating with <a href=\"http://wordpress.org/\">WordPress</a>.","Hvala, ker ustvarjate z <a href=\"http://wordpress.org/\">WordPress</a>."
"Global Dashboard","Globalna nadzorna plošča"
"Skip to main content","Preskoči na glavno vsebino"
"Main content","Glavna vsebina"
"Invalid plugin page","Neveljavna stran z vtičniki"
"Cannot load %s.","Napaka pri nalaganju %s."
"You are not allowed to import.","Nimate pravice uvažati."
"Import","Uvozi"
"Unknown post type.","Neznan tip prispevka."
"You are not allowed to edit this item.","Tega ne morete urejati."
"&#8220;%s&#8221; has failed to upload due to an error","&#8220;%s&#8221; se zaradi napake ni naložil"
"Edit Comment","Uredi komentar"
"Overview","Pregled"
"You can edit the information left in a comment if needed. This is often useful when you notice that a commenter has made a typographical error.","Lahko urejate komentar, če je potrebno. Uporabno, če je komentator naredil tipkarsko napako."
"You can also moderate the comment from this screen using the Status box, where you can also change the timestamp of the comment.","Lahko moderirate komentar z status box-om, kjer lahko tudi spremenite datum in čas komentiranja."
"For more information:","Za več informacij:"
"<a href=\"http://codex.wordpress.org/Administration_Screens#Comments\" target=\"_blank\">Documentation on Comments</a>","<a href=\"http://codex.wordpress.org/Administration_Screens#Comments\" target=\"_blank\">Dokumentacija o komentarjih</a>"
"<a href=\"http://wordpress.org/support/\" target=\"_blank\">Support Forums</a>","<a href=\"http://wordpress.org/support/\" target=\"_blank\">Forumi za podporo</a>"
"Oops, no comment with this ID.","Oprostite, nobenega komentarja ni s tem ID-jem."
"Go back","Nazaj"
"You are not allowed to edit this comment.","Nimate pravice urejati tega komentarja."
"This comment is in the Trash. Please move it out of the Trash if you want to edit it.","Komentar je v smeteh. Prenesi ga iz smeti, če ga želite urejati."
"Moderate Comment","Moderiraj komentar"
"You are about to mark the following comment as spam:","Naslednji komentar boste označili kot neželen:"
"Spam Comment","Neželen komentar"
"You are about to move the following comment to the Trash:","Naslednji komentar boste premaknili v smeti:"
"Trash Comment","Komentar vrzi v Smeti"
"You are about to delete the following comment:","Izbrisali boste naslednji komentar:"
"Permanently Delete Comment","Nepreklicno izbriši komentar"
"You are about to approve the following comment:","Potrdili boste naslednji komentar:"
"Approve Comment","Odobri komentar"
"This comment is currently approved.","Komentar je odobren."
"This comment is currently marked as spam.","Komentar je označen kot neželen."
"This comment is currently in the Trash.","Komentar je v smeteh."
"Caution:","Pozor:"
"You are not allowed to edit comments on this post.","Nimate pravic urejevanja komentarjev tega prispevka."
"Unknown action.","Neznano dejanje."
"WordPress is created by a <a href=\"%s\">worldwide team</a> of passionate individuals. <a href=\"%s\">Get involved in WordPress</a>.","WordPress je ustvarjen s strani <a href=\"%s\">svetovne ekipe</a> vnetih posameznikov. <a href=\"%s\"> Vključite se v WordPress skupnost</a>."
